f_code,f_province,f_city,f_county,f_level,f_pinyin,f_shouzimu
450600,广西壮族自治区,防城港市,,2,fang_cheng_gang_shi,f
450602,广西壮族自治区,防城港市,港口区,3,fang_cheng_gang_shi,g
450603,广西壮族自治区,防城港市,防城区,3,fang_cheng_gang_shi,f
450681,广西壮族自治区,防城港市,东兴市,3,fang_cheng_gang_shi,d
450621,广西壮族自治区,防城港市,上思县,3,fang_cheng_gang_shi,s
450700,广西壮族自治区,钦州市,,2,qin_zhou_shi,q
450702,广西壮族自治区,钦州市,钦南区,3,qin_zhou_shi,q
450703,广西壮族自治区,钦州市,钦北区,3,qin_zhou_shi,q
450721,广西壮族自治区,钦州市,灵山县,3,qin_zhou_shi,l
450722,广西壮族自治区,钦州市,浦北县,3,qin_zhou_shi,p
450800,广西壮族自治区,贵港市,,2,gui_gang_shi,g
450802,广西壮族自治区,贵港市,港北区,3,gui_gang_shi,g
450803,广西壮族自治区,贵港市,港南区,3,gui_gang_shi,g
450804,广西壮族自治区,贵港市,覃塘区,3,gui_gang_shi,t
450881,广西壮族自治区,贵港市,桂平市,3,gui_gang_shi,g
450821,广西壮族自治区,贵港市,平南县,3,gui_gang_shi,p
450900,广西壮族自治区,玉林市,,2,yu_lin_shi,y
450902,广西壮族自治区,玉林市,玉州区,3,yu_lin_shi,y
450903,广西壮族自治区,玉林市,福绵区,3,yu_lin_shi,f
450981,广西壮族自治区,玉林市,北流市,3,yu_lin_shi,b
450921,广西壮族自治区,玉林市,容县,3,yu_lin_shi,r
450922,广西壮族自治区,玉林市,陆川县,3,yu_lin_shi,l
450923,广西壮族自治区,玉林市,博白县,3,yu_lin_shi,b
450924,广西壮族自治区,玉林市,兴业县,3,yu_lin_shi,x
451000,广西壮族自治区,百色市,,2,bai_se_shi,b
451002,广西壮族自治区,百色市,右江区,3,bai_se_shi,y
451081,广西壮族自治区,百色市,靖西市,3,bai_se_shi,j
451021,广西壮族自治区,百色市,田阳县,3,bai_se_shi,t
451022,广西壮族自治区,百色市,田东县,3,bai_se_shi,t
451023,广西壮族自治区,百色市,平果县,3,bai_se_shi,p
451024,广西壮族自治区,百色市,德保县,3,bai_se_shi,d
451026,广西壮族自治区,百色市,那坡县,3,bai_se_shi,n
451027,广西壮族自治区,百色市,凌云县,3,bai_se_shi,l
451028,广西壮族自治区,百色市,乐业县,3,bai_se_shi,l
451029,广西壮族自治区,百色市,田林县,3,bai_se_shi,t
451030,广西壮族自治区,百色市,西林县,3,bai_se_shi,x
451031,广西壮族自治区,百色市,隆林各族自治县,3,bai_se_shi,l
451100,广西壮族自治区,贺州市,,2,he_zhou_shi,h
451102,广西壮族自治区,贺州市,八步区,3,he_zhou_shi,b
451103,广西壮族自治区,贺州市,平桂区,3,he_zhou_shi,p
451121,广西壮族自治区,贺州市,昭平县,3,he_zhou_shi,z
451122,广西壮族自治区,贺州市,钟山县,3,he_zhou_shi,z
451123,广西壮族自治区,贺州市,富川瑶族自治县,3,he_zhou_shi,f
451200,广西壮族自治区,河池市,,2,he_chi_shi,h
451202,广西壮族自治区,河池市,金城江区,3,he_chi_shi,j
451203,广西壮族自治区,河池市,宜州区,3,he_chi_shi,y
451221,广西壮族自治区,河池市,南丹县,3,he_chi_shi,n
451222,广西壮族自治区,河池市,天峨县,3,he_chi_shi,t
451223,广西壮族自治区,河池市,凤山县,3,he_chi_shi,f
451224,广西壮族自治区,河池市,东兰县,3,he_chi_shi,d
451225,广西壮族自治区,河池市,罗城仫佬族自治县,3,he_chi_shi,l
451226,广西壮族自治区,河池市,环江毛南族自治县,3,he_chi_shi,h
451227,广西壮族自治区,河池市,巴马瑶族自治县,3,he_chi_shi,b
451228,广西壮族自治区,河池市,都安瑶族自治县,3,he_chi_shi,d
451229,广西壮族自治区,河池市,大化瑶族自治县,3,he_chi_shi,d
451300,广西壮族自治区,来宾市,,2,lai_bin_shi,l
451302,广西壮族自治区,来宾市,兴宾区,3,lai_bin_shi,x
451381,广西壮族自治区,来宾市,合山市,3,lai_bin_shi,h
451321,广西壮族自治区,来宾市,忻城县,3,lai_bin_shi,x
451322,广西壮族自治区,来宾市,象州县,3,lai_bin_shi,x
451323,广西壮族自治区,来宾市,武宣县,3,lai_bin_shi,w
451324,广西壮族自治区,来宾市,金秀瑶族自治县,3,lai_bin_shi,j
451400,广西壮族自治区,崇左市,,2,chong_zuo_shi,c
451402,广西壮族自治区,崇左市,江州区,3,chong_zuo_shi,j
451481,广西壮族自治区,崇左市,凭祥市,3,chong_zuo_shi,p
451421,广西壮族自治区,崇左市,扶绥县,3,chong_zuo_shi,f
451422,广西壮族自治区,崇左市,宁明县,3,chong_zuo_shi,n
451423,广西壮族自治区,崇左市,龙州县,3,chong_zuo_shi,l
451424,广西壮族自治区,崇左市,大新县,3,chong_zuo_shi,d
451425,广西壮族自治区,崇左市,天等县,3,chong_zuo_shi,t
460000,海南省,,,1,hai_nan_sheng,h
460100,海南省,海口市,,2,hai_kou_shi,h
460106,海南省,海口市,龙华区,3,hai_kou_shi,l
460105,海南省,海口市,秀英区,3,hai_kou_shi,x
460107,海南省,海口市,琼山区,3,hai_kou_shi,q
460108,海南省,海口市,美兰区,3,hai_kou_shi,m
460200,海南省,三亚市,,2,san_ya_shi,s
460203,海南省,三亚市,吉阳区,3,san_ya_shi,j
460202,海南省,三亚市,海棠区,3,san_ya_shi,h
460204,海南省,三亚市,天涯区,3,san_ya_shi,t
460205,海南省,三亚市,崖州区,3,san_ya_shi,y
460300,海南省,三沙市,,2,san_sha_shi,s
460400,海南省,儋州市,,2,dan_zhou_shi,d
469001,海南省,省直辖县级行政单位,五指山市,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,w
469002,海南省,省直辖县级行政单位,琼海市,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,q
469005,海南省,省直辖县级行政单位,文昌市,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,w
469006,海南省,省直辖县级行政单位,万宁市,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,w
469007,海南省,省直辖县级行政单位,东方市,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,d
469021,海南省,省直辖县级行政单位,定安县,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,d
469022,海南省,省直辖县级行政单位,屯昌县,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,t
469023,海南省,省直辖县级行政单位,澄迈县,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,c
469024,海南省,省直辖县级行政单位,临高县,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,l
469025,海南省,省直辖县级行政单位,白沙黎族自治县,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,b
469026,海南省,省直辖县级行政单位,昌江黎族自治县,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,c
469027,海南省,省直辖县级行政单位,乐东黎族自治县,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,l
469028,海南省,省直辖县级行政单位,陵水黎族自治县,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,l
469029,海南省,省直辖县级行政单位,保亭黎族苗族自治县,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,b
469030,海南省,省直辖县级行政单位,琼中黎族苗族自治县,3,sheng_zhi_xia_xian_ji_xing_zheng_dan_wei,q
500000,重庆市,,,1,zhong_qing_shi,z
500000,重庆市,重庆市,,2,zhong_qing_shi,z
500103,重庆市,重庆市,渝中区,3,zhong_qing_shi,y
500101,重庆市,重庆市,万州区,3,zhong_qing_shi,w
500102,重庆市,重庆市,涪陵区,3,zhong_qing_shi,f
500104,重庆市,重庆市,大渡口区,3,zhong_qing_shi,d
500105,重庆市,重庆市,江北区,3,zhong_qing_shi,j
500106,重庆市,重庆市,沙坪坝区,3,zhong_qing_shi,s
500107,重庆市,重庆市,九龙坡区,3,zhong_qing_shi,j
500108,重庆市,重庆市,南岸区,3,zhong_qing_shi,n
500109,重庆市,重庆市,北碚区,3,zhong_qing_shi,b
500110,重庆市,重庆市,綦江区,3,zhong_qing_shi,q
500111,重庆市,重庆市,大足区,3,zhong_qing_shi,d
500112,重庆市,重庆市,渝北区,3,zhong_qing_shi,y
500113,重庆市,重庆市,巴南区,3,zhong_qing_shi,b
500114,重庆市,重庆市,黔江区,3,zhong_qing_shi,q
500115,重庆市,重庆市,长寿区,3,zhong_qing_shi,z
500116,重庆市,重庆市,江津区,3,zhong_qing_shi,j
500117,重庆市,重庆市,合川区,3,zhong_qing_shi,h
500118,重庆市,重庆市,永川区,3,zhong_qing_shi,y
500119,重庆市,重庆市,南川区,3,zhong_qing_shi,n
500120,重庆市,重庆市,璧山区,3,zhong_qing_shi,b
500151,重庆市,重庆市,铜梁区,3,zhong_qing_shi,t
500152,重庆市,重庆市,潼南区,3,zhong_qing_shi,t
500153,重庆市,重庆市,荣昌区,3,zhong_qing_shi,r
500154,重庆市,重庆市,开州区,3,zhong_qing_shi,k
500155,重庆市,重庆市,梁平区,3,zhong_qing_shi,l
500156,重庆市,重庆市,武隆区,3,zhong_qing_shi,w
500229,重庆市,重庆市,城口县,3,zhong_qing_shi,c
500230,重庆市,重庆市,丰都县,3,zhong_qing_shi,f
500231,重庆市,重庆市,垫江县,3,zhong_qing_shi,d
500233,重庆市,重庆市,忠县,3,zhong_qing_shi,z
500235,重庆市,重庆市,云阳县,3,zhong_qing_shi,y
500236,重庆市,重庆市,奉节县,3,zhong_qing_shi,f
500237,重庆市,重庆市,巫山县,3,zhong_qing_shi,w
500238,重庆市,重庆市,巫溪县,3,zhong_qing_shi,w
500240,重庆市,重庆市,石柱土家族自治县,3,zhong_qing_shi,s
500241,重庆市,重庆市,秀山土家族苗族自治县,3,zhong_qing_shi,x
500242,重庆市,重庆市,酉阳土家族苗族自治县,3,zhong_qing_shi,y
500243,重庆市,重庆市,彭水苗族土家族自治县,3,zhong_qing_shi,p
510000,四川省,,,1,si_chuan_sheng,s
510100,四川省,成都市,,2,cheng_dou_shi,c
510107,四川省,成都市,武侯区,3,cheng_dou_shi,w
510104,四川省,成都市,锦江区,3,cheng_dou_shi,j
510105,四川省,成都市,青羊区,3,cheng_dou_shi,q
510106,四川省,成都市,金牛区,3,cheng_dou_shi,j
510108,四川省,成都市,成华区,3,cheng_dou_shi,c
510112,四川省,成都市,龙泉驿区,3,cheng_dou_shi,l
510113,四川省,成都市,青白江区,3,cheng_dou_shi,q
510114,四川省,成都市,新都区,3,cheng_dou_shi,x
510115,四川省,成都市,温江区,3,cheng_dou_shi,w
510116,四川省,成都市,双流区,3,cheng_dou_shi,s
510117,四川省,成都市,郫都区,3,cheng_dou_shi,p
510181,四川省,成都市,都江堰市,3,cheng_dou_shi,d
510182,四川省,成都市,彭州市,3,cheng_dou_shi,p
510183,四川省,成都市,邛崃市,3,cheng_dou_shi,q
510184,四川省,成都市,崇州市,3,cheng_dou_shi,c
510185,四川省,成都市,简阳市,3,cheng_dou_shi,j
510121,四川省,成都市,金堂县,3,cheng_dou_shi,j
510129,四川省,成都市,大邑县,3,cheng_dou_shi,d
510131,四川省,成都市,蒲江县,3,cheng_dou_shi,p
510132,四川省,成都市,新津县,3,cheng_dou_shi,x
510300,四川省,自贡市,,2,zi_gong_shi,z
510302,四川省,自贡市,自流井区,3,zi_gong_shi,z
510303,四川省,自贡市,贡井区,3,zi_gong_shi,g
510304,四川省,自贡市,大安区,3,zi_gong_shi,d
510311,四川省,自贡市,沿滩区,3,zi_gong_shi,y
510321,四川省,自贡市,荣县,3,zi_gong_shi,r
510322,四川省,自贡市,富顺县,3,zi_gong_shi,f
510400,四川省,攀枝花市,,2,pan_zhi_hua_shi,p
510402,四川省,攀枝花市,东区,3,pan_zhi_hua_shi,d
510403,四川省,攀枝花市,西区,3,pan_zhi_hua_shi,x
510411,四川省,攀枝花市,仁和区,3,pan_zhi_hua_shi,r
510421,四川省,攀枝花市,米易县,3,pan_zhi_hua_shi,m
510422,四川省,攀枝花市,盐边县,3,pan_zhi_hua_shi,y
510500,四川省,泸州市,,2,lu_zhou_shi,l
510502,四川省,泸州市,江阳区,3,lu_zhou_shi,j
510503,四川省,泸州市,纳溪区,3,lu_zhou_shi,n
510504,四川省,泸州市,龙马潭区,3,lu_zhou_shi,l
510521,四川省,泸州市,泸县,3,lu_zhou_shi,l
510522,四川省,泸州市,合江县,3,lu_zhou_shi,h
510524,四川省,泸州市,叙永县,3,lu_zhou_shi,x
510525,四川省,泸州市,古蔺县,3,lu_zhou_shi,g
510600,四川省,德阳市,,2,de_yang_shi,d
510603,四川省,德阳市,旌阳区,3,de_yang_shi,j
510681,四川省,德阳市,广汉市,3,de_yang_shi,g
510682,四川省,德阳市,什邡市,3,de_yang_shi,s
510683,四川省,德阳市,绵竹市,3,de_yang_shi,m
510626,四川省,德阳市,罗江县,3,de_yang_shi,l
510623,四川省,德阳市,中江县,3,de_yang_shi,z
510700,四川省,绵阳市,,2,mian_yang_shi,m
510703,四川省,绵阳市,涪城区,3,mian_yang_shi,f
510704,四川省,绵阳市,游仙区,3,mian_yang_shi,y
510705,四川省,绵阳市,安州区,3,mian_yang_shi,a
510781,四川省,绵阳市,江油市,3,mian_yang_shi,j
510722,四川省,绵阳市,三台县,3,mian_yang_shi,s
510723,四川省,绵阳市,盐亭县,3,mian_yang_shi,y
510725,四川省,绵阳市,梓潼县,3,mian_yang_shi,z
510727,四川省,绵阳市,平武县,3,mian_yang_shi,p
510726,四川省,绵阳市,北川羌族自治县,3,mian_yang_shi,b
510800,四川省,广元市,,2,guang_yuan_shi,g
510802,四川省,广元市,利州区,3,guang_yuan_shi,l
510811,四川省,广元市,昭化区,3,guang_yuan_shi,z
510812,四川省,广元市,朝天区,3,guang_yuan_shi,c
510821,四川省,广元市,旺苍县,3,guang_yuan_shi,w
510822,四川省,广元市,青川县,3,guang_yuan_shi,q
510823,四川省,广元市,剑阁县,3,guang_yuan_shi,j
510824,四川省,广元市,苍溪县,3,guang_yuan_shi,c
510900,四川省,遂宁市,,2,sui_ning_shi,s
510903,四川省,遂宁市,船山区,3,sui_ning_shi,c
510904,四川省,遂宁市,安居区,3,sui_ning_shi,a
510921,四川省,遂宁市,蓬溪县,3,sui_ning_shi,p
510922,四川省,遂宁市,射洪县,3,sui_ning_shi,s
510923,四川省,遂宁市,大英县,3,sui_ning_shi,d
511000,四川省,内江市,,2,nei_jiang_shi,n
511002,四川省,内江市,市中区,3,nei_jiang_shi,s
511011,四川省,内江市,东兴区,3,nei_jiang_shi,d
511083,四川省,内江市,隆昌市,3,nei_jiang_shi,l
511024,四川省,内江市,威远县,3,nei_jiang_shi,w
511025,四川省,内江市,资中县,3,nei_jiang_shi,z
511100,四川省,乐山市,,2,le_shan_shi,l
511102,四川省,乐山市,市中区,3,le_shan_shi,s
511111,四川省,乐山市,沙湾区,3,le_shan_shi,s
511112,四川省,乐山市,五通桥区,3,le_shan_shi,w
511113,四川省,乐山市,金口河区,3,le_shan_shi,j
511181,四川省,乐山市,峨眉山市,3,le_shan_shi,e
511123,四川省,乐山市,犍为县,3,le_shan_shi,j
511124,四川省,乐山市,井研县,3,le_shan_shi,j
511126,四川省,乐山市,夹江县,3,le_shan_shi,j
511129,四川省,乐山市,沐川县,3,le_shan_shi,m
511132,四川省,乐山市,峨边彝族自治县,3,le_shan_shi,e
511133,四川省,乐山市,马边彝族自治县,3,le_shan_shi,m
511300,四川省,南充市,,2,nan_chong_shi,n
511302,四川省,南充市,顺庆区,3,nan_chong_shi,s
511303,四川省,南充市,高坪区,3,nan_chong_shi,g
511304,四川省,南充市,嘉陵区,3,nan_chong_shi,j
511381,四川省,南充市,阆中市,3,nan_chong_shi,l
511321,四川省,南充市,南部县,3,nan_chong_shi,n
511322,四川省,南充市,营山县,3,nan_chong_shi,y
511323,四川省,南充市,蓬安县,3,nan_chong_shi,p
511324,四川省,南充市,仪陇县,3,nan_chong_shi,y
511325,四川省,南充市,西充县,3,nan_chong_shi,x
511400,四川省,眉山市,,2,mei_shan_shi,m
511402,四川省,眉山市,东坡区,3,mei_shan_shi,d
511403,四川省,眉山市,彭山区,3,mei_shan_shi,p
511421,四川省,眉山市,仁寿县,3,mei_shan_shi,r
511423,四川省,眉山市,洪雅县,3,mei_shan_shi,h
511424,四川省,眉山市,丹棱县,3,mei_shan_shi,d
511425,四川省,眉山市,青神县,3,mei_shan_shi,q
511500,四川省,宜宾市,,2,yi_bin_shi,y
511502,四川省,宜宾市,翠屏区,3,yi_bin_shi,c
511503,四川省,宜宾市,南溪区,3,yi_bin_shi,n
511521,四川省,宜宾市,宜宾县,3,yi_bin_shi,y
511523,四川省,宜宾市,江安县,3,yi_bin_shi,j
511524,四川省,宜宾市,长宁县,3,yi_bin_shi,z
511525,四川省,宜宾市,高县,3,yi_bin_shi,g
511526,四川省,宜宾市,珙县,3,yi_bin_shi,g
511527,四川省,宜宾市,筠连县,3,yi_bin_shi,y
511528,四川省,宜宾市,兴文县,3,yi_bin_shi,x
511529,四川省,宜宾市,屏山县,3,yi_bin_shi,p
511600,四川省,广安市,,2,guang_an_shi,g
511602,四川省,广安市,广安区,3,guang_an_shi,g
511603,四川省,广安市,前锋区,3,guang_an_shi,q
511681,四川省,广安市,华蓥市,3,guang_an_shi,h
511621,四川省,广安市,岳池县,3,guang_an_shi,y
511622,四川省,广安市,武胜县,3,guang_an_shi,w
511623,四川省,广安市,邻水县,3,guang_an_shi,l
511700,四川省,达州市,,2,da_zhou_shi,d
511702,四川省,达州市,通川区,3,da_zhou_shi,t
511703,四川省,达州市,达川区,3,da_zhou_shi,d
511781,四川省,达州市,万源市,3,da_zhou_shi,w
511722,四川省,达州市,宣汉县,3,da_zhou_shi,x
511723,四川省,达州市,开江县,3,da_zhou_shi,k
511724,四川省,达州市,大竹县,3,da_zhou_shi,d
511725,四川省,达州市,渠县,3,da_zhou_shi,q
511800,四川省,雅安市,,2,ya_an_shi,y
511802,四川省,雅安市,雨城区,3,ya_an_shi,y
511803,四川省,雅安市,名山区,3,ya_an_shi,m
511822,四川省,雅安市,荥经县,3,ya_an_shi,y
511823,四川省,雅安市,汉源县,3,ya_an_shi,h
511824,四川省,雅安市,石棉县,3,ya_an_shi,s
511825,四川省,雅安市,天全县,3,ya_an_shi,t
511826,四川省,雅安市,芦山县,3,ya_an_shi,l
511827,四川省,雅安市,宝兴县,3,ya_an_shi,b
511900,四川省,巴中市,,2,ba_zhong_shi,b
511902,四川省,巴中市,巴州区,3,ba_zhong_shi,b
511903,四川省,巴中市,恩阳区,3,ba_zhong_shi,e
511921,四川省,巴中市,通江县,3,ba_zhong_shi,t
511922,四川省,巴中市,南江县,3,ba_zhong_shi,n
511923,四川省,巴中市,平昌县,3,ba_zhong_shi,p
512000,四川省,资阳市,,2,zi_yang_shi,z
512002,四川省,资阳市,雁江区,3,zi_yang_shi,y
512022,四川省,资阳市,乐至县,3,zi_yang_shi,l
512021,四川省,资阳市,安岳县,3,zi_yang_shi,a
513200,四川省,阿坝藏族羌族自治州,,2,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,a
513201,四川省,阿坝藏族羌族自治州,马尔康市,3,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,m
513221,四川省,阿坝藏族羌族自治州,汶川县,3,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,w
513222,四川省,阿坝藏族羌族自治州,理县,3,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,l
513223,四川省,阿坝藏族羌族自治州,茂县,3,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,m
513224,四川省,阿坝藏族羌族自治州,松潘县,3,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,s
513225,四川省,阿坝藏族羌族自治州,九寨沟县,3,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,j
513226,四川省,阿坝藏族羌族自治州,金川县,3,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,j
513227,四川省,阿坝藏族羌族自治州,小金县,3,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,x
513228,四川省,阿坝藏族羌族自治州,黑水县,3,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,h
513230,四川省,阿坝藏族羌族自治州,壤塘县,3,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,r
513231,四川省,阿坝藏族羌族自治州,阿坝县,3,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,a
513232,四川省,阿坝藏族羌族自治州,若尔盖县,3,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,r
513233,四川省,阿坝藏族羌族自治州,红原县,3,a_ba_zang_zu_qiang_zu_zi_zhi_zhou,h
513300,四川省,甘孜藏族自治州,,2,gan_zi_zang_zu_zi_zhi_zhou,g
513301,四川省,甘孜藏族自治州,康定市,3,gan_zi_zang_zu_zi_zhi_zhou,k
513322,四川省,甘孜藏族自治州,泸定县,3,gan_zi_zang_zu_zi_zhi_zhou,l
513323,四川省,甘孜藏族自治州,丹巴县,3,gan_zi_zang_zu_zi_zhi_zhou,d
513324,四川省,甘孜藏族自治州,九龙县,3,gan_zi_zang_zu_zi_zhi_zhou,j
513325,四川省,甘孜藏族自治州,雅江县,3,gan_zi_zang_zu_zi_zhi_zhou,y
513326,四川省,甘孜藏族自治州,道孚县,3,gan_zi_zang_zu_zi_zhi_zhou,d
513327,四川省,甘孜藏族自治州,炉霍县,3,gan_zi_zang_zu_zi_zhi_zhou,l
513328,四川省,甘孜藏族自治州,甘孜县,3,gan_zi_zang_zu_zi_zhi_zhou,g
513329,四川省,甘孜藏族自治州,新龙县,3,gan_zi_zang_zu_zi_zhi_zhou,x
513330,四川省,甘孜藏族自治州,德格县,3,gan_zi_zang_zu_zi_zhi_zhou,d
513331,四川省,甘孜藏族自治州,白玉县,3,gan_zi_zang_zu_zi_zhi_zhou,b
513332,四川省,甘孜藏族自治州,石渠县,3,gan_zi_zang_zu_zi_zhi_zhou,s
513333,四川省,甘孜藏族自治州,色达县,3,gan_zi_zang_zu_zi_zhi_zhou,s
513334,四川省,甘孜藏族自治州,理塘县,3,gan_zi_zang_zu_zi_zhi_zhou,l
513335,四川省,甘孜藏族自治州,巴塘县,3,gan_zi_zang_zu_zi_zhi_zhou,b
513336,四川省,甘孜藏族自治州,乡城县,3,gan_zi_zang_zu_zi_zhi_zhou,x
513337,四川省,甘孜藏族自治州,稻城县,3,gan_zi_zang_zu_zi_zhi_zhou,d
513338,四川省,甘孜藏族自治州,得荣县,3,gan_zi_zang_zu_zi_zhi_zhou,d
513400,四川省,凉山彝族自治州,,2,liang_shan_yi_zu_zi_zhi_zhou,l
513401,四川省,凉山彝族自治州,西昌市,3,liang_shan_yi_zu_zi_zhi_zhou,x
513423,四川省,凉山彝族自治州,盐源县,3,liang_shan_yi_zu_zi_zhi_zhou,y
513424,四川省,凉山彝族自治州,德昌县,3,liang_shan_yi_zu_zi_zhi_zhou,d
513425,四川省,凉山彝族自治州,会理县,3,liang_shan_yi_zu_zi_zhi_zhou,h
513426,四川省,凉山彝族自治州,会东县,3,liang_shan_yi_zu_zi_zhi_zhou,h
513427,四川省,凉山彝族自治州,宁南县,3,liang_shan_yi_zu_zi_zhi_zhou,n
